title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4,search_keyword
"엑사멜라 식물성 멜라토닌 <b>수면</b>보조제 효과 효능 잠 잘오는 잘자는 약국 2mg 30정, 1개",https://smartstore.naver.com/main/products/12669972916,https://shopping-phinf.pstatic.net/main_9021448/90214483822.3.jpg,24800,,비타 리서치,90214483822,2,,,식품,건강식품,영양제,멜라토닌,수면 영양제
"튼튼백서 꿀잠 쿨쿨 아쉬아간다 600mg x 30정, 1개",https://search.shopping.naver.com/catalog/56739172151,https://shopping-phinf.pstatic.net/main_5673917/56739172151.20250915092337.jpg,4900,,네이버,56739172151,1,튼튼백서,코스맥스엔비티,식품,건강식품,영양제,기타건강보조식품,수면 영양제
"내츄럴플러스 <b>수면</b>드림 락티움 800mg x 30정, 1개",https://search.shopping.naver.com/catalog/56858552756,https://shopping-phinf.pstatic.net/main_5685855/56858552756.20250922095227.jpg,22900,,네이버,56858552756,1,내츄럴플러스,노바렉스,식품,건강식품,영양제,기타건강보조식품,수면 영양제
멜라굿 식물성 멜라토닌 5mg 숙면 <b>수면 영양제</b> 잠잘오는 잠오는 트립토판,https://smartstore.naver.com/main/products/12345231755,https://shopping-phinf.pstatic.net/main_8988974/89889742472.jpg,9900,,KJ Story,89889742472,2,,,식품,건강식품,영양제,멜라토닌,수면 영양제
한미양행 멜라치오 500mg x 90정,https://search.shopping.naver.com/catalog/54669346176,https://shopping-phinf.pstatic.net/main_5466934/54669346176.20250912144219.jpg,17390,,네이버,54669346176,1,한미양행,한미양행,식품,건강식품,영양제,멜라토닌,수면 영양제
"멜라토닌 5mg 젤리 미국 식물성멜라토닌 효과 <b>수면</b>보조제 메라토닌 3개월 90정, 1개",https://smartstore.naver.com/main/products/12187309783,https://shopping-phinf.pstatic.net/main_8973182/89731820488.jpg,35900,,이로든,89731820488,2,닥터브라이언,US PHARMATECH,식품,건강식품,영양제,멜라토닌,수면 영양제
"[3개월분] 바이오니즘 슬립이지 고함량 멜라토닌 5mg 함유 테아닌 30mg 트립토판 90정, 1개",https://smartstore.naver.com/main/products/13064192640,https://shopping-phinf.pstatic.net/main_9060870/90608703732.1.jpg,27900,,원밀리언마켓,90608703732,2,,,식품,건강식품,영양제,멜라토닌,수면 영양제
"QQRT 식물성 멜라토닌 1mg 효과 미국 타트체리 초소형 멜라클정 30정, 1개",https://smartstore.naver.com/main/products/12343518235,https://shopping-phinf.pstatic.net/main_8988802/89888028952.2.jpg,13900,,컴포럽,89888028952,2,QQRT,,식품,건강식품,영양제,멜라토닌,수면 영양제
"식물성 멜라토닌 HACCP 잠잘오는 <b>수면영양제</b> 멜라문 2mg 60정, 2개입",https://smartstore.naver.com/main/products/12584219753,https://shopping-phinf.pstatic.net/main_9012873/90128730609.6.jpg,30000,,SJ Labs 에스제이랩스,90128730609,2,,,식품,건강식품,영양제,멜라토닌,수면 영양제
코스트코 식물성 멜라토닌 <b>수면영양제</b>(미국산),https://smartstore.naver.com/main/products/11968872211,https://shopping-phinf.pstatic.net/main_8951338/89513382899.1.jpg,60500,,하늘과도시,89513382899,2,,,식품,건강식품,영양제,멜라토닌,수면 영양제
"녹십자웰빙 PNT 식물성 멜라토닌 그린멜라 500mg 30정, 1개",https://smartstore.naver.com/main/products/11231899987,https://shopping-phinf.pstatic.net/main_8877641/88776410318.jpg,19900,,GC녹십자웰빙,88776410318,2,녹십자웰빙,,식품,건강식품,영양제,멜라토닌,수면 영양제
멜라포레 모어웰 쿠르쿠마 <b>수면</b>법 30정,https://smartstore.naver.com/main/products/13057901359,https://shopping-phinf.pstatic.net/main_9060241/90602412451.jpg,29500,,Nuvianne,90602412451,2,,정인바이오,식품,건강식품,영양제,기타건강보조식품,수면 영양제
"뉴트리포뮬러 식물성 멜라토닌 함유 멜라그린 600mg x 30정, 1개",https://search.shopping.naver.com/catalog/58231058344,https://shopping-phinf.pstatic.net/main_5823105/58231058344.20251222152957.jpg,25240,,네이버,58231058344,1,뉴트리포뮬러,,식품,건강식품,영양제,멜라토닌,수면 영양제
대원헬스 꿀잠샷 라임과피추출물 12일분,https://smartstore.naver.com/main/products/13164960450,https://shopping-phinf.pstatic.net/main_9070947/90709471547.2.jpg,26900,,대원헬스,90709471547,2,대원헬스,,식품,건강식품,영양제,기타건강보조식품,수면 영양제
"티젠 멜라젤리 블루베리맛 20g x 10포, 1개",https://search.shopping.naver.com/catalog/56668845292,https://shopping-phinf.pstatic.net/main_5666884/56668845292.20250910161013.jpg,13520,,네이버,56668845292,1,티젠,티젠,식품,건강식품,영양제,멜라토닌,수면 영양제
[3개월치 90회분] 젤라토닌 식물성 멜라토닌 젤리 1mg 코스맥스제조,https://smartstore.naver.com/main/products/12736300602,https://shopping-phinf.pstatic.net/main_9028081/90280811543.jpg,49900,,젤라토닌,90280811543,2,,코스맥스엔비티,식품,건강식품,영양제,멜라토닌,수면 영양제
"네이처케믹스 식물성 멜라토닌 함유 멜라토즈 450mg x 30정, 3개",https://search.shopping.naver.com/catalog/57558398096,https://shopping-phinf.pstatic.net/main_5755839/57558398096.20251104154441.jpg,58520,,네이버,57558398096,1,네이처케믹스,,식품,건강식품,영양제,멜라토닌,수면 영양제
잠잘오게하는멜라토닌 노인<b>수면영양제</b> 프프유,https://smartstore.naver.com/main/products/11729499216,https://shopping-phinf.pstatic.net/main_8927400/89274009715.jpg,17900,,청담동언니몰,89274009715,2,,,식품,건강식품,영양제,멜라토닌,수면 영양제
식물성 멜라토닌 5mg 고함량 30정 식약처인증 함량의꿈 룰라바이 <b>수면</b> 숙면 <b>영양제</b> 보조제 트립토판,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8736734694&ctag=8736734694&lptag=I25391391621&itemId=25391391621&vendorItemId=91110449217&spec=10305198,https://shopping-phinf.pstatic.net/main_5442040/54420406724.2.jpg,22800,,쿠팡,54420406724,2,함량의꿈,,식품,건강식품,영양제,멜라토닌,수면 영양제
<b>수면영양제</b> 약국 입점 멜라문 식물성 멜라토닌 2mg 4box 메라토닌,https://smartstore.naver.com/main/products/12584319440,https://shopping-phinf.pstatic.net/main_9012883/90128830296.7.jpg,48000,,SJ Labs 에스제이랩스,90128830296,2,,,식품,건강식품,영양제,멜라토닌,수면 영양제
"에이치엘비제약 심플슬립 아쉬아간다 600mg x 30정, 2개",https://search.shopping.naver.com/catalog/58314064006,https://shopping-phinf.pstatic.net/main_5831406/58314064006.20260226135518.jpg,41800,,네이버,58314064006,1,에이치엘비제약,코스맥스엔비티,식품,건강식품,영양제,기타건강보조식품,수면 영양제
"QQRT 식물성 멜라토닌 함유 멜라클 구미 4g x 60구미, 1개",https://search.shopping.naver.com/catalog/57537207553,https://shopping-phinf.pstatic.net/main_5753720/57537207553.20251103152349.jpg,39900,,네이버,57537207553,1,QQRT,,식품,건강식품,영양제,멜라토닌,수면 영양제
파이토뉴트리 슬립밸런스 노썸니아 감태추출물 <b>수면영양제</b>,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000001&inflow=naver,https://shopping-phinf.pstatic.net/main_1349161/13491612695.14.jpg,24800,,파이토뉴트리,13491612695,3,파이토뉴트리,한국씨엔에스팜,식품,건강식품,영양제,기타건강보조식품,수면 영양제
뉴스킨 마인드360 나이트 타임 90g MYND 미강정추출물 마그네슘 <b>수면</b>건강,https://smartstore.naver.com/main/products/11494949625,https://shopping-phinf.pstatic.net/main_8903945/89039459990.jpg,67100,,GOOD-초이스,89039459990,2,뉴스킨,,식품,건강식품,영양제,기타건강보조식품,수면 영양제
식물성 어린이 멜라토닌 멜라베어 젤리 구미 1mg 30정 자미비타 키즈 유아 <b>수면 영양제</b>,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9171464489&ctag=9171464489&lptag=I27030641380&itemId=27030641380&vendorItemId=94209816226&spec=10305198,https://shopping-phinf.pstatic.net/main_5767393/57673938522.3.jpg,23400,,쿠팡,57673938522,3,,서흥,식품,건강식품,영양제,멜라토닌,수면 영양제
"미누스토리 GRN 식물성 멜라토닌 함유 굿나잇 멜라토마토 500mg x 30정, 1개",https://search.shopping.naver.com/catalog/56784537726,https://shopping-phinf.pstatic.net/main_5678453/56784537726.20250918174237.jpg,11900,,네이버,56784537726,1,GRN,미누스토리,식품,건강식품,영양제,멜라토닌,수면 영양제
"차바이오 <b>수면</b>건강 오늘은휴 락티움 테아닌 마그네슘 60정, 2개",https://smartstore.naver.com/main/products/10713213655,https://shopping-phinf.pstatic.net/main_8825771/88257719577.1.jpg,49900,,CMG건강연구소,88257719577,2,CMG건강연구소,노바렉스,식품,건강식품,영양제,기타건강보조식품,수면 영양제
대원제약 대원헬스랩 식물성 멜라토닌 멜라포드림 1박스 30정 1개월분  <b>수면 영양제</b> 락티움,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8499518961&ctag=8499518961&lptag=I24603126770&itemId=24603126770&vendorItemId=91614571277&spec=10305199,https://shopping-phinf.pstatic.net/main_5794395/57943951668.5.jpg,9300,,쿠팡,57943951668,2,,,식품,건강식품,영양제,멜라토닌,수면 영양제
뉴트리디데이 감태 드림 타블렛 90정 1개  <b>수면 영양제</b> 감태추출물 분말 건강식품,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=2269729090&ctag=2269729090&lptag=I3892191523&itemId=3892191523&vendorItemId=93601127090&spec=10305199,https://shopping-phinf.pstatic.net/main_5790606/57906062149.jpg,12800,,쿠팡,57906062149,2,뉴트리디데이,유니쎌팜,식품,건강식품,영양제,기타건강보조식품,수면 영양제
식물성 멜라토닌 5mg 식약처 인증 30정 센트휴  <b>수면</b> 유도제 <b>영양제</b>,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9050614474&ctag=9050614474&lptag=I26563023098&itemId=26563023098&vendorItemId=93536686016&spec=10305199,https://shopping-phinf.pstatic.net/main_5669810/56698103380.jpg,13900,,쿠팡,56698103380,2,,,식품,건강식품,영양제,멜라토닌,수면 영양제
"정관장 더블 <b>수면</b>&amp;스트레스케어 (6정) 6일분, 아쉬아간다 테아닌",https://smartstore.naver.com/main/products/10613466808,https://shopping-phinf.pstatic.net/main_8815797/88157972398.jpg,9900,,정관장브랜드스토어,88157972398,2,정관장,코스맥스엔비티,식품,건강식품,영양제,테아닌,수면 영양제
"빔미 멜라쿨쿨 고함량 식물성 멜라토닌 5mg 타트체리 젤리 15포, 12개",https://smartstore.naver.com/main/products/13156160662,https://shopping-phinf.pstatic.net/main_9070067/90700671759.jpg,199000,,BeamMe 빔미,90700671759,2,빔미,코스맥스바이오,식품,건강식품,영양제,멜라토닌,수면 영양제
"시너지엔 식물성 멜라토닌 멜라토니아 타트체리 트립토판 함유 효능 60정, 2개",https://smartstore.naver.com/main/products/12944875280,https://shopping-phinf.pstatic.net/main_9048938/90489386290.1.jpg,41000,,시너지엔,90489386290,2,시너지엔,,식품,건강식품,영양제,멜라토닌,수면 영양제
"QQRT 식물성 멜라토닌 함유 멜라클 구미 4g x 20구미, 1개",https://search.shopping.naver.com/catalog/57537196528,https://shopping-phinf.pstatic.net/main_5753719/57537196528.20251103152610.jpg,16900,,네이버,57537196528,1,QQRT,,식품,건강식품,영양제,멜라토닌,수면 영양제
종근당 <b>수면</b> 식물성 멜라토닌 아쉬아간다 3박스 <b>영양제</b> 아슈와 숙면 도움 보조제,https://smartstore.naver.com/main/products/8463122999,https://shopping-phinf.pstatic.net/main_8600762/86007623322.4.jpg,94000,,메디트리 공식 스토어,86007623322,3,메디트리,코스맥스엔비티,식품,건강식품,영양제,기타건강보조식품,수면 영양제
"한풍네이처팜 식물성 멜라토닌 함유 멜라토8 500mg x 10정, 1개",https://search.shopping.naver.com/catalog/57612259489,https://shopping-phinf.pstatic.net/main_5761225/57612259489.20251106162142.jpg,4380,,네이버,57612259489,1,,한풍네이처팜,식품,건강식품,영양제,멜라토닌,수면 영양제
"바이탈뷰티 굿슬립 가바365 28정, 1개",https://smartstore.naver.com/main/products/6933277168,https://shopping-phinf.pstatic.net/main_8447777/84477777490.14.jpg,17800,,아모레퍼시픽 바이탈뷰티,84477777490,3,바이탈뷰티,아모레퍼시픽,식품,건강식품,영양제,기타건강보조식품,수면 영양제
"뉴라힐 타트체리멜라토닌 <b>영양제</b> 식물성 <b>수면</b>보조제 2mg 1mg 미국 USA 60정, 1개",https://smartstore.naver.com/main/products/12406898382,https://shopping-phinf.pstatic.net/main_8995140/89951409107.4.jpg,39800,,Nurahill,89951409107,2,,,식품,건강식품,영양제,멜라토닌,수면 영양제
"바이탈뷰티 굿슬립 가바365 60정, 1개",https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7112556674&ctag=7112556674&lptag=I15789399440&itemId=15789399440&vendorItemId=83002147750&spec=10305197,https://shopping-phinf.pstatic.net/main_3498668/34986687146.2.jpg,23040,,쿠팡,34986687146,3,바이탈뷰티,아모레퍼시픽,식품,건강식품,영양제,기타건강보조식품,수면 영양제
"[약사설계] 코어필 식물성 멜라토닌 2mg 함유 멜라코어 30정, 1개",https://smartstore.naver.com/main/products/12515865764,https://shopping-phinf.pstatic.net/main_9006037/90060376617.4.jpg,24900,,코어필,90060376617,2,코어필,,식품,건강식품,영양제,멜라토닌,수면 영양제
국민닥터 굿드림 식물성 멜라토닌 3mg 60정 2개입 <b>수면 영양제</b> 보충제 감태 타트체리 숙면 유도제,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8664428739&ctag=8664428739&lptag=I25147803955&itemId=25147803955&vendorItemId=92868959660&spec=10305197,https://shopping-phinf.pstatic.net/main_5786283/57862838003.12.jpg,23620,,쿠팡,57862838003,2,,,식품,건강식품,영양제,멜라토닌,수면 영양제
오리진 스트레스&amp;피로 싹뚝 1200mg x 60정,https://search.shopping.naver.com/catalog/46241433618,https://shopping-phinf.pstatic.net/main_4624143/46241433618.20250929170243.jpg,21500,,네이버,46241433618,1,오리진,라이프블룸,식품,건강식품,영양제,테아닌,수면 영양제
식물성 멜라토닌 한미 멜라치오 90정 + <b>수면</b> 보조 안대 <b>영양제</b> 타트체리 코스트코,https://smartstore.naver.com/main/products/12996159734,https://shopping-phinf.pstatic.net/main_9054067/90540670826.1.jpg,17980,,84년생 부엉이,90540670826,2,한미,한미양행,식품,건강식품,영양제,멜라토닌,수면 영양제
독일 크네이프 고함량 700mg 꿀잠 발레리안 허브 멜라토닌 없는 <b>수면</b>건강 <b>영양제</b> 30정,https://smartstore.naver.com/main/products/12687165507,https://shopping-phinf.pstatic.net/main_9023167/90231676431.jpg,19900,,도이치직구몰,90231676431,2,크나이프,크나이프,식품,건강식품,영양제,기타건강보조식품,수면 영양제
